regine_area;main_no;point_no;param_key;version_no_end;station_name;station_status_name;dt_start_date;dt_end_date;percent_missing_days;first_year_regulation;latitude;longitude;utm_east_z33;utm_north_z33;regulation_part_area;regulation_part_reservoirs;transfer_area_in;transfer_area_out;drainage_basin_key;area_norway;area_total;comment;drainage_dens;dt_registration_date;dt_regul_date;gradient_1085;gradient_basin;gradient_river;height_minimum;height_hypso_10;height_hypso_20;height_hypso_30;height_hypso_40;height_hypso_50;height_hypso_60;height_hypso_70;height_hypso_80;height_hypso_90;height_maximum;length_km_basin;length_km_river;ocean_polar_angle;ocean_polar_distance;perc_agricul;perc_bog;perc_eff_bog;perc_eff_lake;perc_forest;perc_glacier;perc_lake;perc_mountain;perc_urban;prec_intens_max;utm_zone_gravi;utm_east_gravi;utm_north_gravi;utm_zone_inlet;utm_east_inlet;utm_north_inlet;br1_middelavrenning_1930_1960;br2_Tilsigsberegning;br3_Regional_flomfrekvensanalyse;br5_Regional_lavvannsanalyse;br6_Klimastudier;br7_Klimascenarier;br9_Flomvarsling;br11_FRIEND;br12_GRDC;br23_HBV;br24_middelavrenning_1930_1960;br26_TotalAvlop;br31_FlomserierPrim;br32_FlomserierSekundar;br33_Flomkart_aktive_ureg;br34_Flomkart_aktive_ureg;br38_Flomkart_aktive_ureg_periode;br39_Flomkart_nedlagt_stasjon
123;30;0;1001;0;Øvre Hestsjøbekk;Aktiv;01.01.1972 12:00;10.10.2015 12:00;31,859403;;63,31356049;10,63239002;281272;7027980;0;0;0;0;1690;1,850000024;1,850000024;;;12.05.2015 00:00;;34,27999878;15,14999962;39,65000153;306;334;344;350;354;358;365;375;392;414;512;1,789999962;2,24000001;325,1000061;;0;31,88999939;;-999;67,56999969;0;0,540000021;0;0;;33;281224;7027212;33;281925;7026747;;;;Y;;Y;;Y;;;;;;;Y;;;Y
123;30;0;1001;0;Øvre Hestsjøbekk;Aktiv;01.01.1972 12:00;10.10.2015 12:00;31,859403;;63,31356049;10,63239002;281272;7027980;0;0;0;0;1690;1,850000024;1,850000024;;;12.05.2015 00:00;;34,27999878;15,14999962;39,65000153;306;334;344;350;354;358;365;375;392;414;512;1,789999962;2,24000001;325,1000061;;0;31,88999939;;-999;67,56999969;0;0,540000021;0;0;;33;281224;7027212;33;281925;7026747;;;;Y;;Y;;Y;;;;;;;Y;;;Y
123;31;0;1001;1;Kjeldstad i Garbergelva;Aktiv;01.01.1913 12:00;16.04.2016 12:00;16,219153;;63,26616669;11,1310997;305905;7021101;0;0;0;0;1691;142,2250061;145;;;12.05.2015 00:00;;15,18000031;18,32999992;20,62000084;200;381;453;506;537;576;619;679;741;837;1166;21,47999954;33,29999924;320,1000061;;0,519999981;14,75;;0,119999997;43,02000046;0;2,230000019;35,09999847;0,01;;33;315696;7021928;33;324200;7021835;Y;Y;;;;;;;;Y;Y;;Y;;Y;;;
123;34;0;1001;1;Kulset bru;Aktiv;01.01.1986 12:00;16.04.2016 12:00;37,265004;1961;63,20212555;11,05226517;301514;7014217;0,740726292;0,433857471;0;0;1694;1762,407837;2052,040039;;;12.05.2015 00:00;;8,159999847;13,34000015;9,729999542;165;485;593;682;734;773;824;883;958;1061;1772;83,76999664;107,1600037;320,9299927;;0,879999995;12,57999992;;1,309999943;25,20999908;0,01;6,409999847;47,88999939;0,039999999;;33;335453;6994082;33;343087;7011887;;;;;;;;;;;;;;Y;;;;
123;48;0;1001;0;Rethølen;Nedlagt;18.02.1930 12:00;31.12.1989 12:00;1,69662;;63,04076004;11,65306664;330762;6994538;;;;;1698;454,1159973;752,1900024;;;12.05.2015 00:00;;7,820000172;7,420000076;13,60000038;375;733;751;791;846;884;933;980;1044;1144;1772;48,52000046;61,16999817;318,5400085;;0,280000001;10,85000038;;9,149999619;8,220000267;0,02;12,72000027;62,09999847;0,050000001;;33;352426;6986622;33;343088;7011887;;;;;;;;;;;;;;;;;;
123;49;0;1001;0;Stokke limn.;Nedlagt;10.03.1915 12:00;18.10.1992 12:00;5,153803;;63,19039917;11,15339947;306516;7012603;;;;;1699;1700,809814;1989,890015;;;12.05.2015 00:00;;8,550000191;13,26000023;10,26000023;178;511;612;700;741;779;831;889;963;1065;1772;78,73999786;100,6299973;320,8299866;;0,529999971;12,47000027;;1,399999976;24,02000046;0,01;6,53000021;49,29999924;0,029999999;;33;336347;6993485;33;343086;7011887;Y;;;;;;;;;;Y;;;;;;;
123;95;0;1001;1;Kobberdammen;Aktiv;25.10.2006 12:00;16.04.2016 12:00;0;;63,42259598;10,28154087;264619;7041350;0;0;0;0;2431;0,819999993;0,819999993;;;12.05.2015 00:00;;130,3000031;;132,3099976;287;289;301;315;335;355;385;417;437;463;546;1,49000001;0,910000026;;;3,660000086;14,63000011;;11,76000023;56,09999847;0;8,539999962;12,19999981;0;;;;;;;;;;;;;;;;;;;;;Y;Y;;;
124;2;0;1001;1;Høggås bru;Aktiv;25.04.1912 12:00;16.04.2016 12:00;0;;63,49292374;11,35831165;318730;7045669;0;0;0;0;1701;494,7200012;494,7200012;;;12.05.2015 00:00;;7,449999809;15,46000004;12,46000004;98;378;402;434;469;505;547;597;648;750;1246;39,79999924;60,90000153;316,4299927;;0,449999988;26,17000008;;2,390000105;28,64999962;0;7,380000114;27,47999954;0;;33;337463;7053085;33;356895;7051045;Y;Y;Y;Y;Y;Y;;;;Y;Y;;Y;;Y;Y;;
124;3;0;1001;1;Tangfoss;Nedlagt;01.01.1933 12:00;27.01.2010 12:00;17,992256;;63,39629745;11,78522301;339425;7033774;;;;;1702;478,5100098;532,5;;;12.05.2015 00:00;;20,21999931;13,39999962;18,51000023;140;446;514;558;602;640;683;727;777;849;1245;24,10000038;25,97999954;316,4299927;;0,529999971;19,48999977;;1,00999999;30,36000061;0;5,840000153;27,37000084;0,129999995;;33;348279;7030453;33;354929;7049669;Y;Y;;;;;;;;;Y;;;;;;;
124;9;0;1001;1;Øvre Sona bru;Nedlagt;11.10.1962 12:00;31.12.1975 12:00;0;;63,42441177;11,27118111;313952;7038294;;;;;1708;191,6499939;191,6499939;;;12.05.2015 00:00;;18,73999977;19,29999924;23,35000038;73;360;410;450;489;521;556;624;726;837;1167;18,70000076;27,88999939;316,8999939;;0,140000001;16,80999947;;0,660000026;38,88000107;0;3,230000019;31,90999985;0;;33;319070;7030828;33;329163;7028171;;;;;;;;;;;;;;;;;;
124;10;0;1001;1;Mannseter;Nedlagt;10.10.1962 12:00;16.07.2003 12:00;6,057757;;63,35170364;11,67250443;333541;7029098;;;;;1709;96,77999878;96,77999878;;;12.05.2015 00:00;;32,40000153;13,60000038;34,34999847;349;479;557;629;663;689;715;751;786;825;1097;12,47999954;17,54000092;316,4500122;;0,389999986;27,26000023;;0,200000003;28,82999992;0;2,700000048;39,81999969;0;;33;330430;7024028;33;323676;7023273;Y;;Y;Y;;;;Y;;;;;;;;;;Y
124;11;0;1001;1;Dalå;Nedlagt;06.10.1962 12:00;31.12.1983 12:00;0;;63,32516479;11,83542347;341540;7025730;;;;;1710;153,0299988;154,1499939;;;12.05.2015 00:00;;24,03000069;12,5;25,31999969;404;501;555;600;644;695;741;795;842;897;1109;15,5;21,53000069;316,4500122;;1,269999981;20,77000046;;0,01;39,00999832;0;1,309999943;31,36000061;0,01;;33;342549;7019140;33;342302;7010648;;;;;;;;;;;;;;;;;;Y
124;12;0;1001;1;Hegra bru;Aktiv;01.01.1963 12:00;16.04.2016 12:00;0,005137;1908;63,46176147;11,11559963;306449;7042912;0,336069763;0,313514262;0;0;1711;1819,48999;1873,47998;;;12.05.2015 00:00;;6,78000021;16,45000076;10,97999954;10;286;386;435;485;532;586;642;710;795;1246;56,72000122;76,62000275;320,2600098;;1,350000024;20,67000008;;0,270000011;37,22000122;0;4,869999886;25,69000053;0,07;;33;304937;7034205;33;356905;7051039;Y;;;;;;;;;;Y;Y;Y;;;;;
124;13;0;1001;1;Feren;Aktiv;12.11.1968 12:00;16.04.2016 12:00;37,072101;;63,56162643;11,94145584;348104;7051798;0;0;0;0;1712;219,9900055;219,9900055;;;12.05.2015 00:00;;70,20999908;14,47000027;70,31999969;401;401;449;498;539;584;615;648;711;804;1246;12,31000042;0,209999993;316,4299927;;0,180000007;19,59000015;;11,97999954;24,52000046;0;14,78999996;34,40000153;0;;33;346944;7051798;33;356907;7051035;;;;;;;;;;;Y;;;Y;Y;;;
124;14;0;1001;1;Trøa;Nedlagt;01.01.1983 12:00;07.06.2009 12:00;11,040911;;63,3882103;11,79549217;339893;7032848;;;;;1713;182,1399994;183,25;;;12.05.2015 00:00;;21,42000008;12,77999973;26,18000031;159;441;494;549;599;650;706;760;827;885;1109;22,72999954;30,43000031;316,4500122;;1,100000024;20,29000092;;0,01;45,31000137;0;1,190000057;26,42000008;0,01;;33;342285;7020700;33;342298;7010647;;Y;;;;;;;;;;;;;;;;Y
124;15;0;1001;1;Børstad;Aktiv;31.08.1991 12:00;16.04.2016 12:00;0,022232;;63,46709061;11,05987263;303711;7043675;0;0;0;0;1714;48,45999908;48,45999908;;;12.05.2015 00:00;;16,95999908;20,31999969;21,06999969;13;72;92;106;127;156;182;211;249;307;438;10,47999954;15,32999992;316,4500122;;26,88999939;6,519999981;;0,170000002;59,79999924;0;2,059999943;0;0,25;;33;306661;7047657;33;310850;7050989;;;;;;;;;;;;;;Y;Y;;;
124;16;0;1001;0;Meråker (Samløp Funna);Aktiv;01.05.1994 12:00;15.04.2016 12:00;0,635831;1908;63,42704391;11,72158527;336424;7037358;0,768794954;0,340702653;0;0;1715;764,9799805;818,9699707;;;12.05.2015 00:00;;15,60999966;13,82999992;20,61000061;92;407;471;522;573;615;660;705;758;828;1245;27,98999977;38,43999863;316,4299927;;0,939999998;21,22999954;;0,50999999;33,25;0;5,28000021;27,30999947;0,140000001;;33;343657;7031400;33;354930;7049669;;;;;;;;;;;;;;;;;;
124;16;0;1001;0;Meråker (Samløp Funna);Aktiv;01.05.1994 12:00;15.04.2016 12:00;0,635831;1908;63,42704391;11,72158527;336424;7037358;0,768794954;0,340702653;0;0;1715;764,9799805;818,9699707;;;12.05.2015 00:00;;15,60999966;13,82999992;20,61000061;92;407;471;522;573;615;660;705;758;828;1245;27,98999977;38,43999863;316,4299927;;0,939999998;21,22999954;;0,50999999;33,25;0;5,28000021;27,30999947;0,140000001;;33;343657;7031400;33;354930;7049669;;;;;;;;;;;;;;;;;;
124;16;0;1055;0;Meråker (Samløp Funna);Aktiv;01.01.1991 12:00;31.05.1994 12:00;0;1908;63,42704391;11,72158527;336424;7037358;0,768794954;0,340702653;0;0;1715;764,9799805;818,9699707;;;12.05.2015 00:00;;15,60999966;13,82999992;20,61000061;92;407;471;522;573;615;660;705;758;828;1245;27,98999977;38,43999863;316,4299927;;0,939999998;21,22999954;;0,50999999;33,25;0;5,28000021;27,30999947;0,140000001;;33;343657;7031400;33;354930;7049669;;;;;;;;;;;;;;;;;;
124;16;0;1055;0;Meråker (Samløp Funna);Aktiv;01.01.1991 12:00;31.05.1994 12:00;0;1908;63,42704391;11,72158527;336424;7037358;0,768794954;0,340702653;0;0;1715;764,9799805;818,9699707;;;12.05.2015 00:00;;15,60999966;13,82999992;20,61000061;92;407;471;522;573;615;660;705;758;828;1245;27,98999977;38,43999863;316,4299927;;0,939999998;21,22999954;;0,50999999;33,25;0;5,28000021;27,30999947;0,140000001;;33;343657;7031400;33;354930;7049669;;;;;;;;;;;;;;;;;;
125;2;0;1001;1;Fossing;Aktiv;01.01.1932 12:00;06.08.2015 12:00;2,394053;1966;63,61081314;11,06167793;304786;7059661;0,913384855;0;0;0;1723;163,3710022;163,3699951;;;12.05.2015 00:00;;-999;18,92000008;-999;68;96;137;185;229;282;317;352;396;451;618;20,15999985;-999;316,4299927;;8,289999962;12,52000046;;7,670000076;63,22999954;0;10,93000031;1,620000005;0,07;;33;315479;7058770;33;318041;7052748;Y;Y;Y;;;;;;;;Y;Y;;;;;Y;
126;1;0;1001;0;Floan bru;Nedlagt;03.06.1972 12:00;08.11.2007 12:00;11,165199;1917;63,73136139;11,35390854;320026;7072217;0,168136597;0,106169298;0;0;1724;88,20400238;88,19999695;;;12.05.2015 00:00;;-999;15,93999958;-999;29;121;166;208;260;286;316;394;456;508;731;14,14999962;-999;316,4299927;;12,71000004;12,31999969;;0,439999998;62,47999954;0;2,700000048;4,650000095;0,119999997;;33;325647;7066777;33;326947;7062571;;;;;;;;;;;;;;;;;;
126;1;0;1001;0;Floan bru;Nedlagt;03.06.1972 12:00;08.11.2007 12:00;11,165199;1917;63,73136139;11,35390854;320026;7072217;0,168136597;0,106169298;0;0;1724;88,20400238;88,19999695;;;12.05.2015 00:00;;-999;15,93999958;-999;29;121;166;208;260;286;316;394;456;508;731;14,14999962;-999;316,4299927;;12,71000004;12,31999969;;0,439999998;62,47999954;0;2,700000048;4,650000095;0,119999997;;33;325647;7066777;33;326947;7062571;;;;;;;;;;;;;;;;;;
126;2;0;1001;0;Engstad;Aktiv;14.01.1992 12:00;16.04.2016 12:00;4,582393;;63,68955612;11,15570068;309970;7068139;0;0;0;0;1725;20,0340004;20,03000069;;;12.05.2015 00:00;;10,60000038;12,97000027;13,81999969;13;45;55;61;73;85;98;110;127;148;286;6,070000172;5,960000038;316,4299927;;55,72999954;2,279999971;;0;37,56999969;0;0;0;0,050000001;;33;308223;7066546;33;305960;7065936;;;;;;;;;;;;;;Y;Y;;;
126;2;0;1001;0;Engstad;Aktiv;14.01.1992 12:00;16.04.2016 12:00;4,582393;;63,68955612;11,15570068;309970;7068139;0;0;0;0;1725;20,0340004;20,03000069;;;12.05.2015 00:00;;10,60000038;12,97000027;13,81999969;13;45;55;61;73;85;98;110;127;148;286;6,070000172;5,960000038;316,4299927;;55,72999954;2,279999971;;0;37,56999969;0;0;0;0,050000001;;33;308223;7066546;33;305960;7065936;;;;;;;;;;;;;;Y;Y;;;
126;3;0;1001;1;Floan bru ovf.;Aktiv;26.10.2006 12:00;16.04.2016 12:00;0;1917;63,7314415;11,35403728;320032;7072226;0,168136597;0,106169298;0;0;1724;88,20400238;88,19999695;;;12.05.2015 00:00;;-999;15,93999958;-999;29;121;166;208;260;286;316;394;456;508;731;14,14999962;-999;316,4299927;;12,71000004;12,31999969;;0,439999998;62,47999954;0;2,700000048;4,650000095;0,119999997;;33;325647;7066777;33;326947;7062571;;;;;;;;;;;;;;;;;;
127;6;0;1001;0;Grunnfoss;Aktiv;28.07.1908 12:00;16.04.2016 12:00;19,913585;1913;63,79117966;11,80969334;342841;7077672;0,02490652;0,01237707;0;0;1727;800,4699707;880,4199829;;;12.05.2015 00:00;;8,489999771;16,47999954;13,78999996;38;255;361;421;461;500;537;569;610;681;1215;47,09999847;70,37999725;316,4200134;;1,039999962;12,14999962;;0,300000012;36,47000122;0;4,179999828;37,90999985;0,01;;33;343534;7076288;33;381532;7089088;Y;;Y;Y;;;;;;;;Y;Y;;Y;Y;;
127;11;0;1001;1;Veravatn;Aktiv;07.10.1966 12:00;16.04.2016 12:00;0;;63,78934097;12,32654285;368281;7076298;0;0;0;0;1729;97,51370239;176,1300049;;;12.05.2015 00:00;;11,39999962;6,369999886;15,17000008;361;400;441;466;495;518;548;583;638;733;1215;21,45999908;27,82999992;316,4500122;;0,360000014;20,68000031;;3,650000095;33,54000092;0;4,760000229;25,09000015;0,01;;33;375691;7079492;33;381539;7089093;Y;;;;;;Y;;;Y;Y;Y;Y;;Y;Y;;
127;12;0;1001;1;Innsvatn;Nedlagt;01.01.1973 12:00;31.12.1991 12:00;0;;63,65647888;12,21072197;361931;7061748;;;;;1730;65,53399658;97,61000061;;;12.05.2015 00:00;;-999;10,35000038;-999;415;452;490;507;526;544;561;589;612;647;766;11,06999969;-999;316,4400024;;0,029999999;30,57999992;;4,380000114;27,95999908;0;7,769999981;16,89999962;0,01;;33;364153;7062895;33;365582;7071803;;;;;;;;Y;;;Y;;;;;;;Y
127;13;0;1001;1;Dillfoss;Aktiv;01.01.1973 12:00;16.04.2016 12:00;0;;63,76420212;11,76507282;340492;7074780;0;0;0;0;1731;447,5667114;479,6400146;;;12.05.2015 00:00;;8,220000267;16,65999985;10,17000008;39;271;356;421;469;507;538;565;598;643;1031;33,52999878;53,18999863;316,4200134;;1,429999948;21,26000023;;0,189999998;41,09000015;0;2,650000095;21,14999962;0,059999999;;33;350256;7065907;33;365578;7071803;;;;;;;;Y;;Y;Y;Y;;Y;Y;Y;;
128;5;0;1001;1;Støafoss;Aktiv;01.01.1932 12:00;16.04.2016 12:00;5,498896;;64,01761627;11,71812534;339631;7103107;0;0;0;0;1736;476,5799866;476,5799866;;;12.05.2015 00:00;;4,820000172;15,38000011;6,690000057;78;184;259;290;327;358;400;434;487;579;817;34,47000122;54,72999954;316,4400024;;1,99000001;19,44000053;;0,300000012;53,02000046;0;4,789999962;16,09000015;0,01;;33;339432;7104491;33;372846;7109047;Y;;;;;;;;;;;;Y;;Y;Y;;
128;8;0;1001;1;Håkkadalbrua;Aktiv;17.03.1969 12:00;16.04.2016 12:00;0,005815;1948;64,02018738;11,50384331;329184;7103951;0,669894099;0,054043788;142,7799988;0;1738;2141,01001;2141,01001;;;12.05.2015 00:00;;3,349999905;16,03000069;5,710000038;6;53;120;194;256;310;362;413;475;580;937;82,16999817;110,6600037;312,5;;4,75;13,55000019;;4,079999924;50,93000031;0;9,699999809;16,63999939;0,100000001;;33;364482;7116094;33;407850;7125233;Y;;;;;;;;;;Y;Y;Y;;;;;
128;9;0;1001;2;Leksdalsvatn;Aktiv;01.01.1972 12:00;10.01.2016 12:00;0;;63,90428162;11,56110668;331283;7090897;0;0;0;0;1739;177,2200012;177,2200012;;;12.05.2015 00:00;;11,18000031;14,51000023;12,02000046;67;70;97;138;183;235;295;335;373;425;566;15,85999966;33;316,4400024;;10,10000038;14,67000008;;12,38000011;52,47000122;0;13,39999962;0;0;;33;336950;7086682;33;345750;7089167;Y;;;;;;;;;;Y;Y;;;Y;Y;;
128;9;0;1001;2;Leksdalsvatn;Aktiv;01.01.1972 12:00;10.01.2016 12:00;0;;63,90428162;11,56110668;331283;7090897;0;0;0;0;1739;177,2200012;177,2200012;;;12.05.2015 00:00;;11,18000031;14,51000023;12,02000046;67;70;97;138;183;235;295;335;373;425;566;15,85999966;33;316,4400024;;10,10000038;14,67000008;;12,38000011;52,47000122;0;13,39999962;0;0;;33;336950;7086682;33;345750;7089167;Y;;;;;;;;;;Y;Y;;;Y;Y;;
128;10;0;1001;1;Navlusfoss;Nedlagt;21.10.1980 12:00;01.01.1992 12:00;0;;64,24237823;12,43396759;375604;7126533;;;;;1740;433,9100037;433,9100037;;;12.05.2015 00:00;;8,550000191;14,72000027;15,63000011;57;201;285;343;380;410;441;484;542;630;937;33,52000046;50,68999863;305,2900085;;1,929999948;16,10000038;;0,230000004;45,74000168;0;5,949999809;27,56999969;0,01;;33;375391;7126554;33;407848;7125227;Y;;;;;;;;;;;;;;;;;Y
128;12;0;1001;1;Holobekken;Nedlagt;01.01.1971 12:00;31.12.1993 12:00;0,990185;;63,82976151;11,64611912;335015;7082380;;;;;1741;1,059999943;1,059999943;;;12.05.2015 00:00;;39,47000122;12,25;46,00999832;75;83;92;100;109;116;123;133;141;153;163;1,399999976;1,379999995;316,4200134;;45,27999878;3,769999981;;-999;44,34000015;0;0;0;0;;33;338453;7083568;33;336104;7082275;;;;;;;;;;;Y;;;;;;;Y
129;2;0;1001;1;Djuphølen;Aktiv;01.01.1967 12:00;31.12.1976 12:00;0;;64,03992462;11,11520195;310347;7107247;1,000039697;0,331252098;20,30999947;0;1745;252,1600037;252,1600037;;;12.05.2015 00:00;;4,21999979;19,87999916;12,43000031;182;278;300;326;354;383;416;445;476;522;668;24,82999992;34,09000015;316,4299927;;0,74000001;13,85999966;;3,230000019;34,29000092;0;11,28999996;34,83000183;0;;33;299101;7105980;33;285797;7103910;;;;;;;;;;;;;;;;;;
131;1;0;1001;0;Oppgrande bru;Aktiv;20.09.1916 12:00;16.04.2016 12:00;48,285628;1983;63,81876373;10,9805479;302227;7083048;0,695608258;0,786114097;0;75,70999908;1748;108,8399963;108,8399963;;;12.05.2015 00:00;;4,590000153;18,03000069;11,64000034;32;216;220;231;247;267;291;324;360;397;547;28,17000008;27,03000069;316,4299927;;1,029999971;14,35999966;;6,679999828;64,01000214;0;13,23999977;6,349999905;0,01;;33;289499;7079844;33;278302;7077883;;;;;;;;;;;;;;Y;;;Y;
131;2;0;1001;1;Store Grønsjø;Aktiv;01.01.1979 12:00;15.04.2016 12:00;64,397944;;63,76617432;10,65073109;285618;7078263;0;0;0;0;1749;40,70000076;40,70000076;;;12.05.2015 00:00;;52,41999817;18,25;39,31000137;223;231;257;282;308;331;351;373;394;420;547;10,89000034;0,409999996;316,4500122;;2,160000086;20,90999985;;6,099999905;52,29000092;0;10,05000019;13,23999977;0;;33;282997;7077445;33;278311;7077887;Y;;;;;;;;;;;;;;Y;;;Y
132;4;0;1001;0;Storvatn - Svartelva;Aktiv;28.01.1916 12:00;16.04.2016 12:00;1,196558;1957;63,6415062;10,18675995;261732;7066042;1;0,356489062;;;1753;148,2059937;148,2100067;;;12.05.2015 00:00;;-999;19,87000084;-999;129;132;158;195;234;259;299;344;376;413;598;16,84000015;-999;325,0899963;;2,50999999;13,93999958;;10,72999954;53,58000183;0;13,57999992;9,159999847;0;;33;266874;7065038;33;269549;7070943;;;;;;;;;;;Y;Y;;Y;;;;Y
132;5;0;1001;1;Storvatn-Svartelva ndf.;Nedlagt;01.01.1957 12:00;31.10.1993 12:00;40,228945;;63,64293289;10,17405891;261117;7066248;;;;;1754;148,3470001;148,3500061;;;12.05.2015 00:00;;-999;19,86000061;-999;129;132;158;195;234;258;299;344;376;413;598;17,39999962;-999;325,0899963;;2,519999981;13,93000031;;10,71000004;53,59999847;0;13,56000042;9,149999619;0;;33;266868;7065039;33;269549;7070943;Y;Y;;;;;;;;;;;;;;;;
132;5;0;1001;1;Storvatn-Svartelva ndf.;Nedlagt;01.01.1957 12:00;31.10.1993 12:00;40,228945;;63,64293289;10,17405891;261117;7066248;;;;;1754;148,3470001;148,3500061;;;12.05.2015 00:00;;-999;19,86000061;-999;129;132;158;195;234;258;299;344;376;413;598;17,39999962;-999;325,0899963;;2,519999981;13,93000031;;10,71000004;53,59999847;0;13,56000042;9,149999619;0;;33;266868;7065039;33;269549;7070943;Y;Y;;;;;;;;;;;;;;;;
133;2;0;1001;0;Rødsjø;Nedlagt;19.12.1915 12:00;31.03.2016 12:00;0;;63,78526688;10,23938656;265528;7081832;;;;;2260;152,5;152,5;;;12.05.2015 00:00;;11,26000023;;16,42000008;87;235;277;317;346;364;382;403;427;470;627;23,67000008;28,40999985;;;0,319999993;9,779999733;;1,74000001;19,14999962;0;6,880000114;57,43000031;0;;;;;;;;;;;;;;;;;;;;;;;;;
133;7;0;1001;0;Krinsvatn (Kringsvatnet);Aktiv;19.12.1915 12:00;16.04.2016 12:00;0;;63,80408859;10,2319088;265316;7083953;0;0;0;0;1762;206,6109924;206,6100006;;;12.05.2015 00:00;;-999;18,39999962;-999;87;225;266;297;324;348;369;390;415;455;627;22,87000084;-999;316,4500122;;0,349999994;8,979999542;;1,070000052;20,19000053;0;7,559999943;57,00999832;0;;33;273587;7087014;33;285473;7092792;Y;;Y;;;;;Y;;Y;Y;Y;Y;;Y;Y;;
134;3;0;1001;1;Teksdal;Aktiv;01.01.1954 12:00;16.04.2016 12:00;0;1943;63,84913635;9,890685081;248950;7090260;0,996014774;0,222235397;0;0;1765;105,4160004;105,4199982;;;12.05.2015 00:00;;7;22,98999977;11,18000031;11;54;81;106;135;161;187;213;246;304;490;17,04000092;30,54999924;323,6900024;;2,779999971;8,890000343;;7,880000114;57,31000137;0;13,60000038;10,14000034;0;;33;256717;7086036;33;264306;7090906;Y;;;;;;;;;;Y;Y;;Y;;;;
135;1;0;1001;1;Stordalsvatn;Nedlagt;12.10.1916 12:00;31.12.2009 12:00;81,517813;;63,97133636;10,29512596;269798;7102320;;;;;1766;225,8549957;225,8600006;;;12.05.2015 00:00;;8,18999958;;11,78999996;18;99;177;250;301;341;381;424;463;513;672;32,93999863;44,11000061;;;3,289999962;10,5;;1,960000038;27,20999908;0;5,96999979;45,24000168;0,02;;;;;;;;;;;;;;;;;;;;;Y;;;;
135;2;0;1001;1;Storvatn-Skjærva;Nedlagt;18.03.1972 12:00;31.12.1976 12:00;0;;63,92978668;10,35052395;272167;7097500;;;;;1767;167,3569946;167,3600006;;;12.05.2015 00:00;;53,04000092;;49,20999908;82;165;239;283;315;348;381;415;454;506;660;23,54000092;1,129999995;;;2,150000095;8,609999657;;2,589999914;29,89999962;0;7,070000172;47,61999893;0,02;;;;;;;;;;;;;;;;;;;;;;;;;
138;1;0;1001;1;Øyungen;Aktiv;26.09.1916 12:00;16.04.2016 12:00;0;;64,24378204;11,08168697;310110;7130031;0;0;0;0;1768;239,0700073;239,0700073;;;12.05.2015 00:00;;11,60999966;;17,45999908;103;179;207;234;264;294;337;388;438;500;682;21,32999992;29,04999924;;;0,150000006;18,75;;1,440000057;39,59999847;0;6,130000114;26,56999969;0,01;;;;;;;;Y;Y;Y;Y;Y;Y;Y;Y;;Y;Y;;Y;;Y;Y;;
138;2;0;1001;1;Bergsenget;Nedlagt;27.11.1965 12:00;31.12.2001 12:00;0;;64,3442688;11,53043079;332451;7139952;;;;;1769;432,8999939;432,8999939;;;12.05.2015 00:00;;8,130000114;;10,55000019;40;158;205;252;295;317;353;392;442;571;801;35,27000046;57,70999908;;;0,300000012;15,01000023;;1,629999995;43,83000183;0;8,270000458;25,89999962;0;;;;;;;;Y;;;;;;;;;;;;;;;;;
139;3;0;1001;0;Formofoss;Nedlagt;01.05.1909 12:00;31.12.1988 12:00;59,134021;;64,3993454;12,34681702;372111;7144187;;;;;1772;1527,609985;1527,609985;;;12.05.2015 00:00;;4,869999886;;8,630000114;100;315;398;448;503;545;589;635;691;764;1384;80,76999664;103,2600021;;;0,270000011;12,60000038;;0,660000026;34,84000015;0;6,579999924;39,88000107;0,01;;;;;;;;;;;;;;;;;;Y;;;;;;;Y
139;5;0;1001;1;Namsvatn;Aktiv;24.08.1908 12:00;01.05.1949 12:00;0;;64,99005127;13,58135605;433081;7208097;;;;;1793;699,1575928;700,8099976;;;12.05.2015 00:00;;8,239999771;;9,75;447;486;559;620;689;743;813;875;949;1036;1675;32,34999847;58,43000031;;;0,050000001;5,619999886;;6,059999943;17,12000084;0,189999998;12,53999996;57,65000153;0;;;;;;;;;;;;;;;;;;;;;;;;;Y
139;6;0;1001;1;Namsvatn ndf.;Nedlagt;18.07.1953 12:00;31.01.1995 12:00;0;;65,02558136;13,5323801;430863;7212108;;;;;1773;707,5460205;709,2000122;;;12.05.2015 00:00;;7,920000076;;9,609999657;422;484;555;616;685;740;810;873;947;1035;1675;31,64999962;60,77999878;;;0,050000001;5,610000134;;5,940000057;17,40999985;0,189999998;12,43000031;57,06000137;0;;;;;;;;Y;Y;Y;Y;;;;;;;;;;;;;;
139;10;0;1001;1;Tunnsjø ndf.;Nedlagt;15.09.1943 12:00;31.07.1953 12:00;1,801552;;64,68537903;13,21050644;414631;7174597;;;;;1776;397,1799927;397,1799927;;;12.05.2015 00:00;;0;;2,180000067;348;358;359;376;439;479;528;582;641;710;1054;22,95000076;26,18000031;;;0,400000006;6;;26,70000076;32,50999832;0;29,21999931;19,05999947;0,02;;;;;;;;;;;;;;;;;;;;;;;;;
